fire_ID,latitude,longitude,size,perimeter,start_date,end_date,duration,speed,expansion,location,state,state_short,sentiment,magnitude,num_tweets
866436,-11.7312,130.5582,3.43,8.33,2016-07-09,2016-07-17,9,0.82,0.38,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866438,-11.7395,130.0812,0.43,2.78,2016-08-17,2016-08-17,1,0.46,0.43,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866440,-11.7395,131.2303,1.93,9.26,2016-06-13,2016-06-16,4,0.95,0.48,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866442,-11.8062,132.7732,3.0,14.82,2016-08-28,2016-09-05,9,0.69,0.33,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866444,-11.7937,132.797,1.93,10.19,2016-08-30,2016-09-02,4,0.97,0.48,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866446,-11.7562,130.6126,0.43,2.78,2016-05-28,2016-05-29,2,0.46,0.21,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866448,-11.7645,130.0462,0.43,2.78,2016-07-06,2016-07-06,1,0.46,0.43,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866450,-11.7687,130.6057,1.07,4.63,2016-06-18,2016-06-25,8,0.51,0.13,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866452,-11.777,130.6054,0.64,3.7,2016-06-14,2016-06-19,6,0.36,0.11,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866454,-11.7812,130.1648,3.43,9.26,2016-07-10,2016-07-13,4,0.97,0.86,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866456,-11.7812,130.4329,0.43,2.78,2016-07-04,2016-07-04,1,0.46,0.43,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866458,-11.7812,130.7436,1.71,6.48,2016-08-15,2016-08-16,2,1.01,0.86,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866460,-11.7812,130.8926,0.43,2.78,2016-07-08,2016-07-09,2,0.46,0.21,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866462,-11.7979,131.1006,0.86,3.7,2016-07-18,2016-07-19,2,0.66,0.43,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866464,-11.7979,130.4025,0.86,4.63,2016-08-14,2016-08-14,1,1.27,0.86,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866466,-11.802,130.562,0.64,3.7,2016-05-15,2016-05-19,5,0.46,0.13,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866468,-11.7979,130.56,0.43,2.78,2016-08-26,2016-08-27,2,0.46,0.21,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866470,-11.802,131.0771,0.43,2.78,2016-07-22,2016-07-24,3,0.35,0.14,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866472,-11.8395,130.8481,9.86,17.59,2016-07-25,2016-08-02,9,1.65,1.1,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866474,-11.827,132.6556,0.21,1.85,2016-06-27,2016-06-27,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866476,-11.8229,132.6664,0.21,1.85,2016-06-14,2016-06-14,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866478,-11.827,132.762,0.21,1.85,2016-08-29,2016-08-29,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866480,-11.8354,132.6682,0.21,1.85,2016-09-30,2016-09-30,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866482,-11.8479,131.0181,3.43,10.19,2016-07-18,2016-07-24,7,1.22,0.49,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866484,-11.8437,132.702,1.29,7.41,2016-04-17,2016-04-20,4,0.66,0.32,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866486,-11.8437,132.6509,1.29,6.48,2016-04-16,2016-04-21,6,0.6,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866488,-11.8562,132.674,0.21,1.85,2016-10-01,2016-10-01,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866490,-11.8895,132.6732,3.43,12.04,2016-04-16,2016-04-20,5,0.75,0.69,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866492,-11.8729,132.6779,6.0,19.45,2016-04-17,2016-04-22,6,1.11,1.0,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866494,-11.8979,132.7071,4.07,14.82,2016-04-17,2016-04-21,5,0.76,0.81,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866496,-11.9145,132.7195,0.21,1.85,2016-05-18,2016-05-18,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866498,-11.902,132.6878,1.07,5.56,2016-06-16,2016-06-19,4,0.71,0.27,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866500,-11.8687,132.6716,0.86,4.63,2016-09-30,2016-10-02,3,0.46,0.29,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866502,-11.8562,132.7166,0.21,1.85,2016-06-14,2016-06-14,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866504,-11.8937,132.7902,13.08,29.63,2016-07-09,2016-07-18,10,1.88,1.31,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866506,-11.8729,130.8896,0.21,1.85,2016-06-12,2016-06-12,1,0.46,0.21,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866508,-11.9145,132.6514,0.21,1.85,2016-04-20,2016-04-20,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866510,-11.9145,132.6727,2.57,11.11,2016-05-17,2016-05-19,3,1.07,0.86,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866512,-11.9354,132.6701,16.29,29.63,2016-06-12,2016-06-16,5,3.43,3.26,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866514,-11.9104,132.6451,0.21,1.85,2016-07-01,2016-07-01,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866516,-11.9854,132.6392,0.21,1.85,2016-07-15,2016-07-15,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866518,-11.9104,130.9332,0.43,2.78,2016-06-14,2016-06-14,1,0.46,0.43,"Tiwi Islands, NT 0822, Australia",Northern Territory,NT,
866520,-11.9437,132.721,5.14,12.04,2016-06-10,2016-06-15,6,1.16,0.86,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866522,-11.9479,132.7869,0.43,2.78,2016-06-27,2016-06-27,1,0.46,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866524,-11.9479,132.6932,0.21,1.85,2016-06-12,2016-06-12,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866526,-11.9895,132.7307,20.37,32.41,2016-08-05,2016-08-11,7,2.61,2.91,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866528,-11.9687,132.8483,2.57,9.26,2016-06-27,2016-07-01,5,1.09,0.51,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866530,-11.9687,132.8312,0.21,1.85,2016-06-27,2016-06-27,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866532,-12.0395,132.6616,17.36,30.56,2016-07-15,2016-07-29,15,1.47,1.16,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866534,-12.002,132.8902,0.21,1.85,2016-06-13,2016-06-13,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866536,-12.0104,132.626,0.64,3.7,2016-07-25,2016-07-25,1,0.62,0.64,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866538,-12.0187,132.6897,8.15,19.45,2016-07-18,2016-07-24,7,1.37,1.16,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866540,-12.0145,132.8964,2.57,9.26,2016-07-09,2016-07-11,3,0.92,0.86,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866542,-12.0895,132.6523,5.57,16.67,2016-04-18,2016-04-24,7,1.54,0.8,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866544,-12.0645,132.6442,4.5,12.96,2016-07-24,2016-07-29,6,0.92,0.75,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866546,-12.0937,132.7012,0.21,1.85,2016-04-24,2016-04-24,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866548,-12.0895,132.7034,0.64,3.7,2016-06-04,2016-06-09,6,0.48,0.11,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866550,-12.0645,132.8146,0.43,2.78,2016-10-09,2016-10-10,2,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866552,-12.0812,132.9251,0.21,1.85,2016-06-29,2016-06-29,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866554,-12.0687,132.7442,0.21,1.85,2016-07-27,2016-07-27,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866556,-12.0979,132.9249,0.86,4.63,2016-05-12,2016-05-14,3,0.77,0.29,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866558,-12.102,132.7011,0.21,1.85,2016-04-20,2016-04-20,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866560,-12.1145,132.5497,0.43,2.78,2016-05-19,2016-05-21,3,0.39,0.14,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866562,-12.1145,132.571,0.21,1.85,2016-06-26,2016-06-26,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866564,-12.127,132.6027,3.0,11.11,2016-04-20,2016-04-22,3,2.31,1.0,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866566,-12.1395,132.609,0.43,2.78,2016-10-06,2016-10-06,1,0.46,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866568,-12.1354,132.5813,0.21,1.85,2016-05-21,2016-05-21,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866570,-12.1354,132.7518,0.21,1.85,2016-05-21,2016-05-21,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866572,-12.1437,132.4747,1.93,7.41,2016-05-17,2016-05-19,3,1.32,0.64,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866574,-12.152,132.4617,0.64,4.63,2016-06-16,2016-06-16,1,0.92,0.64,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866576,-12.1437,132.5684,0.21,1.85,2016-05-17,2016-05-17,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866578,-12.1437,132.5642,0.21,1.85,2016-10-08,2016-10-08,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866580,-12.1479,132.7367,0.43,3.7,2016-04-18,2016-04-19,2,0.52,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866584,-12.152,132.5683,0.21,1.85,2016-05-19,2016-05-19,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866586,-12.152,132.7217,0.43,2.78,2016-04-19,2016-04-20,2,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866588,-12.1645,132.549,0.21,1.85,2016-07-11,2016-07-11,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866592,-12.1687,132.7215,0.21,1.85,2016-05-19,2016-05-19,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866594,-12.1854,132.5508,0.21,1.85,2016-05-14,2016-05-14,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866596,-12.1729,132.7321,0.43,2.78,2016-10-08,2016-10-08,1,0.46,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866598,-12.1812,132.4507,0.43,2.78,2016-05-17,2016-05-19,3,0.39,0.14,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866600,-12.177,132.7896,0.21,1.85,2016-04-18,2016-04-18,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866602,-12.3104,132.2639,17.36,36.11,2016-04-15,2016-04-28,14,1.31,1.24,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866604,-12.352,132.2295,8.36,25.93,2016-04-16,2016-04-21,6,1.34,1.39,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866606,-12.3229,132.2745,1.07,5.56,2016-04-22,2016-05-05,14,0.61,0.08,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866608,-12.327,132.2723,1.71,7.41,2016-05-14,2016-05-19,6,0.93,0.29,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866610,-12.3687,132.2166,2.14,6.48,2016-06-11,2016-06-15,5,0.65,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866612,-12.377,132.2208,1.71,6.48,2016-06-27,2016-07-02,6,0.53,0.29,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866614,-12.3479,132.2445,0.43,2.78,2016-07-01,2016-07-01,1,0.46,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866616,-12.377,132.2165,0.21,1.85,2016-07-10,2016-07-10,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866618,-12.2187,132.2137,58.52,57.41,2016-07-23,2016-08-07,16,1.62,3.66,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866620,-12.1854,132.4997,0.21,1.85,2016-06-23,2016-06-23,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866622,-12.1895,131.1249,0.21,1.85,2016-10-31,2016-10-31,1,0.46,0.21,"Litchfield, NT, Australia",Northern Territory,NT,
866624,-12.1937,131.1696,0.21,1.85,2016-10-27,2016-10-27,1,0.46,0.21,"Litchfield, NT, Australia",Northern Territory,NT,
866626,-12.1937,132.5294,0.64,3.7,2016-07-06,2016-07-10,5,0.46,0.13,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866628,-12.1979,132.7191,0.64,3.7,2016-05-03,2016-05-05,3,0.4,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866630,-12.1979,132.4292,0.21,1.85,2016-04-22,2016-04-22,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866632,-12.202,132.4228,0.43,2.78,2016-05-17,2016-05-17,1,0.52,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866634,-12.2145,132.4205,0.43,3.7,2016-09-29,2016-10-01,3,0.39,0.14,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866636,-12.202,131.178,0.21,1.85,2016-10-29,2016-10-29,1,0.46,0.21,"Litchfield, NT, Australia",Northern Territory,NT,
866638,-12.2145,132.8553,2.14,8.33,2016-11-12,2016-11-14,3,1.13,0.71,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866640,-12.2812,132.3473,6.86,17.59,2016-05-22,2016-06-02,12,1.28,0.57,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866642,-12.2729,132.3687,1.5,5.56,2016-05-26,2016-05-28,3,0.56,0.5,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866644,-12.2354,132.3073,2.79,10.19,2016-06-12,2016-06-16,5,1.04,0.56,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866646,-12.2562,132.2879,1.29,8.33,2016-09-30,2016-09-30,1,1.77,1.29,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866648,-12.2562,132.2921,0.21,1.85,2016-10-06,2016-10-06,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866650,-12.2104,132.7424,0.21,1.85,2016-05-05,2016-05-05,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866652,-12.227,131.8682,0.21,1.85,2016-06-10,2016-06-10,1,0.46,0.21,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866654,-12.227,132.8914,0.21,1.85,2016-05-26,2016-05-26,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866656,-12.2312,132.4544,0.21,1.85,2016-06-18,2016-06-18,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866658,-12.2395,132.8167,6.65,15.74,2016-05-03,2016-05-11,9,1.13,0.74,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866660,-12.2604,132.8485,0.43,2.78,2016-08-09,2016-08-09,1,0.46,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866662,-12.2395,132.4202,0.21,1.85,2016-10-01,2016-10-01,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866664,-12.327,131.1549,7.07,17.59,2016-06-13,2016-06-16,4,1.5,1.77,"Litchfield, NT, Australia",Northern Territory,NT,
866666,-12.3062,131.1743,3.43,11.11,2016-06-27,2016-07-01,5,1.18,0.69,"Litchfield, NT, Australia",Northern Territory,NT,
866668,-12.2729,131.1236,25.08,42.6,2016-07-24,2016-08-08,16,1.33,1.57,"Litchfield, NT, Australia",Northern Territory,NT,
866670,-12.2895,131.102,10.08,18.52,2016-08-14,2016-08-19,6,1.56,1.68,"Litchfield, NT, Australia",Northern Territory,NT,
866672,-12.3062,131.1359,0.86,7.41,2016-09-21,2016-09-21,1,1.33,0.86,"Litchfield, NT, Australia",Northern Territory,NT,
866674,-12.3145,131.0633,1.07,6.48,2016-10-25,2016-10-29,5,0.95,0.21,"Litchfield, NT, Australia",Northern Territory,NT,
866676,-12.2437,132.256,0.43,2.78,2016-06-13,2016-06-14,2,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866678,-12.2604,132.243,1.07,6.48,2016-09-26,2016-09-30,5,1.08,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866680,-12.2479,132.7868,0.21,1.85,2016-05-03,2016-05-03,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866682,-12.2479,132.8891,0.21,1.85,2016-11-14,2016-11-14,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866684,-12.3312,132.4322,0.21,1.85,2016-04-23,2016-04-23,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866686,-12.3354,132.4386,0.86,4.63,2016-05-10,2016-05-11,2,0.56,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866688,-12.2854,132.4859,0.21,1.85,2016-05-19,2016-05-19,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866690,-12.2812,132.488,9.65,24.08,2016-06-13,2016-06-19,7,2.87,1.38,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866692,-12.3354,132.477,2.79,10.19,2016-06-25,2016-06-27,3,1.01,0.93,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866694,-12.2687,132.4391,1.29,7.41,2016-09-27,2016-09-29,3,0.62,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866696,-12.3187,132.443,1.29,7.41,2016-10-07,2016-10-07,1,1.3,1.29,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866698,-12.2562,132.4883,0.86,3.7,2016-06-19,2016-06-21,3,0.5,0.29,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866700,-12.2562,132.8038,0.21,1.85,2016-05-06,2016-05-06,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866702,-12.2604,131.0619,0.86,4.63,2016-07-18,2016-07-20,3,0.48,0.29,"Litchfield, NT, Australia",Northern Territory,NT,
866704,-12.2645,132.4711,1.07,4.63,2016-08-08,2016-08-10,3,0.5,0.36,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866706,-12.2687,131.9232,0.64,4.63,2016-04-18,2016-04-20,3,1.0,0.21,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866708,-12.2687,132.8527,0.86,3.7,2016-08-08,2016-08-10,3,0.5,0.29,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866710,-12.277,131.0574,0.43,2.78,2016-08-08,2016-08-10,3,0.35,0.14,"Litchfield, NT, Australia",Northern Territory,NT,
866712,-12.277,132.3879,0.21,1.85,2016-04-21,2016-04-21,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866714,-12.2854,131.8675,5.14,12.96,2016-12-05,2016-12-07,3,1.18,1.71,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866716,-12.2812,132.7311,0.21,1.85,2016-06-27,2016-06-27,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866718,-12.2937,133.0402,4.29,10.19,2016-10-04,2016-10-11,8,1.01,0.54,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866720,-12.2854,132.2812,0.21,1.85,2016-06-17,2016-06-17,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866722,-12.2979,132.3856,0.86,3.7,2016-04-20,2016-04-24,5,0.45,0.17,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866724,-12.302,132.4132,0.21,1.85,2016-05-18,2016-05-18,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866726,-12.3062,132.394,0.21,1.85,2016-06-16,2016-06-16,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866728,-12.2937,132.4005,1.07,5.56,2016-09-26,2016-09-27,2,1.08,0.54,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866730,-12.2895,131.5967,0.21,1.85,2016-04-15,2016-04-15,1,0.46,0.21,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866732,-12.2895,131.5925,0.21,1.85,2016-04-22,2016-04-22,1,0.46,0.21,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866734,-12.2895,132.6116,0.21,1.85,2016-07-17,2016-07-17,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866736,-12.2937,131.3856,0.21,1.85,2016-05-13,2016-05-13,1,0.46,0.21,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866738,-12.2937,131.795,0.43,2.78,2017-02-26,2017-02-26,1,0.46,0.43,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866740,-12.302,132.9676,1.29,5.56,2016-11-06,2016-11-11,6,0.73,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866742,-12.302,131.3556,0.43,2.78,2016-05-14,2016-05-15,2,0.46,0.21,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866744,-12.302,131.3727,0.43,2.78,2016-06-16,2016-06-17,2,0.46,0.21,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866746,-12.302,131.8588,0.21,1.85,2016-12-06,2016-12-06,1,0.46,0.21,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866748,-12.3104,132.0379,0.21,1.85,2016-04-20,2016-04-20,1,0.46,0.21,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866750,-12.3145,132.0698,1.29,5.56,2016-06-14,2016-06-16,3,0.53,0.43,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866752,-12.3062,132.087,0.21,1.85,2016-05-16,2016-05-16,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866754,-12.3062,132.4495,0.21,1.85,2016-10-06,2016-10-06,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866756,-12.3145,132.7266,0.86,4.63,2016-05-05,2016-05-07,3,0.71,0.29,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866758,-12.3062,132.7906,0.21,1.85,2016-06-25,2016-06-25,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866760,-12.3104,131.863,1.07,4.63,2016-12-05,2016-12-07,3,0.48,0.36,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866762,-12.3187,132.3705,7.93,18.52,2016-04-22,2016-05-06,15,1.03,0.53,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866764,-12.3104,132.9249,0.43,2.78,2016-05-22,2016-05-24,3,0.35,0.14,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866766,-12.3229,132.0143,2.79,9.26,2016-05-15,2016-05-19,5,0.95,0.56,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866768,-12.327,132.7329,3.0,8.33,2016-04-28,2016-05-10,13,0.82,0.23,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866770,-12.3145,132.91,0.86,3.7,2016-07-12,2016-07-17,6,0.49,0.14,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866772,-12.3187,132.3065,0.43,3.7,2016-05-04,2016-05-04,1,0.52,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866774,-12.3479,132.1378,0.86,5.56,2016-06-15,2016-06-16,2,0.93,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866776,-12.3229,132.5218,1.29,5.56,2016-06-25,2016-06-27,3,1.27,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866778,-12.327,133.0187,0.21,1.85,2016-06-05,2016-06-05,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866780,-12.3437,132.9205,1.07,5.56,2016-04-30,2016-05-05,6,0.71,0.18,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866782,-12.3479,132.9312,5.79,15.74,2016-08-10,2016-08-11,2,2.03,2.89,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866784,-12.3354,131.1164,0.43,2.78,2016-06-27,2016-06-27,1,0.46,0.43,"Litchfield, NT, Australia",Northern Territory,NT,
866786,-12.3354,132.7841,0.21,1.85,2016-05-06,2016-05-06,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866788,-12.3437,132.4385,0.21,1.85,2016-07-09,2016-07-09,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866790,-12.3437,132.6177,0.43,2.78,2016-06-22,2016-06-22,1,0.46,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866792,-12.3437,132.7755,0.21,1.85,2016-05-05,2016-05-05,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866794,-12.3479,131.0971,1.29,6.48,2016-07-15,2016-07-16,2,0.81,0.64,"Litchfield, NT, Australia",Northern Territory,NT,
866796,-12.3479,132.2572,0.21,1.85,2016-06-27,2016-06-27,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866798,-12.352,132.43,4.72,12.96,2016-06-13,2016-06-15,3,1.81,1.57,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866800,-12.3937,132.3999,3.22,9.26,2016-06-18,2016-06-22,5,1.11,0.64,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866802,-12.3937,132.3871,0.43,2.78,2016-10-06,2016-10-06,1,0.46,0.43,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866804,-12.3687,131.6023,9.22,25.0,2016-10-31,2016-11-09,10,1.68,0.92,"Un-Incorporated, NT, Australia",Northern Territory,NT,
866806,-12.3645,133.0633,1.07,5.56,2016-06-08,2016-06-11,4,0.83,0.27,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866808,-12.3562,132.1762,0.21,1.85,2016-05-07,2016-05-07,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
866810,-12.3604,132.2593,0.21,1.85,2016-05-16,2016-05-16,1,0.46,0.21,"West Arnhem, NT 0822, Australia",Northern Territory,NT,
