fire_ID,latitude,longitude,size,perimeter,start_date,end_date,duration,speed,expansion,location,state,state_short,sentiment,magnitude,num_tweets
8186,32.7604,-103.081,1.5,7.41,2016-04-19,2016-04-22,4,0.91,0.38,"Lea County, NM, USA",NewMexico,NM,-0.6000000238418579,0.6000000238418579,1
8188,32.7438,-96.2161,0.21,1.85,2016-06-03,2016-06-03,1,0.46,0.21,"Kaufman County, TX, USA",Texas,TX,0,0,0
8190,32.7313,-96.2274,0.21,1.85,2016-06-04,2016-06-04,1,0.46,0.21,"Kaufman County, TX, USA",Texas,TX,0,0,0
8192,32.6938,-95.2413,0.21,1.85,2015-12-04,2015-12-04,1,0.46,0.21,"Wood County, TX, USA",Texas,TX,0,0,0
8194,32.6938,-96.2265,0.21,1.85,2016-06-03,2016-06-03,1,0.46,0.21,"Kaufman County, TX, USA",Texas,TX,0,0,0
8196,32.6813,-99.7476,3.43,11.11,2016-03-16,2016-03-18,3,1.32,1.14,"Jones County, TX, USA",Texas,TX,0,0,0
8198,32.6646,-101.981,0.21,1.85,2016-04-27,2016-04-27,1,0.46,0.21,"Dawson County, TX, USA",Texas,TX,0,0,0
8200,32.6354,-104.327,0.86,4.63,2016-04-05,2016-04-07,3,0.51,0.29,"Eddy County, NM, USA",NewMexico,NM,0.0,0.0,1
8202,32.5938,-101.405,1.93,6.48,2016-04-22,2016-04-29,8,0.95,0.24,"Borden County, TX, USA",Texas,TX,-0.6000000238418579,0.6000000238418579,1
8204,32.5896,-99.507,2.36,8.33,2016-03-04,2016-03-13,10,0.66,0.24,"Shackelford County, TX, USA",Texas,TX,0.0,1.600000023841858,3
8206,32.5479,-101.462,0.86,4.63,2016-04-22,2016-04-22,1,0.51,0.86,"Borden County, TX, USA",Texas,TX,-0.6000000238418579,0.6000000238418579,1
8208,32.3479,-96.3945,0.43,2.78,2016-09-06,2016-09-08,3,0.35,0.14,"Henderson County, TX, USA",Texas,TX,0,0,0
8210,32.3146,-97.9663,0.43,3.7,2016-11-19,2016-11-25,7,0.27,0.06,"Hood County, TX, USA",Texas,TX,-0.20000000298023224,1.899999976158142,3
8212,32.2979,-97.825,1.5,6.48,2015-12-03,2015-12-16,14,0.51,0.11,"Hood County, TX, USA",Texas,TX,-0.20000000298023224,0.20000000298023224,1
8214,32.2396,-97.5109,1.71,6.48,2016-02-20,2016-02-21,2,1.14,0.86,"Johnson County, TX, USA",Texas,TX,0,0,0
8216,32.1979,-97.2397,0.86,4.63,2016-07-06,2016-07-08,3,0.5,0.29,"Hill County, TX, USA",Texas,TX,-0.10000000149011612,0.6000000238418579,4
8218,32.1438,-97.2115,0.21,1.85,2016-07-08,2016-07-08,1,0.46,0.21,"Hill County, TX, USA",Texas,TX,-0.10000000149011612,0.6000000238418579,3
8220,32.1104,-95.9806,6.0,21.3,2016-11-20,2016-11-29,10,2.07,0.6,"Henderson County, TX, USA",Texas,TX,-0.10000000149011612,1.100000023841858,3
8222,32.0396,-98.3689,0.21,1.85,2016-09-12,2016-09-12,1,0.46,0.21,"Erath County, TX, USA",Texas,TX,0,0,0
8224,32.0063,-96.0237,0.86,4.63,2016-07-28,2016-08-01,5,0.47,0.17,"Anderson County, TX, USA",Texas,TX,-0.10000000149011612,4.5,14
8226,32.0063,-96.0384,0.21,1.85,2016-07-31,2016-07-31,1,0.46,0.21,"Anderson County, TX, USA",Texas,TX,-0.10000000149011612,4.5,13
8228,31.9896,-96.9642,2.14,7.41,2016-07-01,2016-07-05,5,0.89,0.43,"Hill County, TX, USA",Texas,TX,-0.10000000149011612,1.2000000476837158,8
8230,31.9813,-97.201,0.21,1.85,2016-07-02,2016-07-02,1,0.46,0.21,"Hill County, TX, USA",Texas,TX,-0.10000000149011612,1.2000000476837158,8
8232,31.9813,-95.9091,0.21,1.85,2016-02-14,2016-02-14,1,0.46,0.21,"Anderson County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8234,31.9396,-96.9703,0.21,1.85,2016-07-04,2016-07-04,1,0.46,0.21,"Hill County, TX, USA",Texas,TX,-0.10000000149011612,1.2999999523162842,7
8236,31.8896,-98.9395,1.93,7.41,2016-11-07,2016-11-19,13,1.06,0.15,"Brown County, TX, USA",Texas,TX,-0.30000001192092896,2.4000000953674316,8
8238,31.8813,-97.2033,0.21,1.85,2016-07-01,2016-07-01,1,0.46,0.21,"Hill County, TX, USA",Texas,TX,-0.20000000298023224,1.2000000476837158,7
8240,31.8688,-97.1509,0.21,1.85,2016-07-03,2016-07-03,1,0.46,0.21,"Hill County, TX, USA",Texas,TX,-0.10000000149011612,1.2999999523162842,7
8242,31.8271,-101.167,0.21,1.85,2016-05-14,2016-05-14,1,0.46,0.21,"Sterling County, TX, USA",Texas,TX,0,0,0
8244,31.7854,-98.4994,0.86,4.63,2016-07-04,2016-07-04,1,0.5,0.86,"Comanche County, TX, USA",Texas,TX,-0.10000000149011612,1.2999999523162842,7
8246,31.7771,-94.741,0.21,1.85,2015-12-07,2015-12-07,1,0.46,0.21,"Nacogdoches County, TX, USA",Texas,TX,0,0,0
8248,31.7188,-98.3795,0.21,1.85,2016-07-02,2016-07-02,1,0.46,0.21,"Hamilton County, TX, USA",Texas,TX,-0.10000000149011612,1.2000000476837158,8
8250,31.5896,-100.581,5.14,12.96,2016-01-09,2016-01-15,7,1.71,0.73,"Tom Green County, TX, USA",Texas,TX,0.0,0.0,1
8252,31.5313,-95.9915,0.21,1.85,2016-09-15,2016-09-15,1,0.46,0.21,"Freestone County, TX, USA",Texas,TX,0,0,0
8254,31.5063,-95.7263,0.86,4.63,2016-06-22,2016-06-28,7,0.47,0.12,"Houston County, TX, USA",Texas,TX,-0.20000000298023224,3.200000047683716,14
8256,31.4438,-99.799,24.22,29.63,2016-08-08,2016-08-13,6,3.13,4.04,"Concho County, TX, USA",Texas,TX,0.0,1.100000023841858,5
8258,31.4688,-97.3587,0.21,1.85,2016-07-02,2016-07-02,1,0.46,0.21,"McLennan County, TX, USA",Texas,TX,-0.10000000149011612,1.2000000476837158,8
8260,31.4313,-101.167,1.93,6.48,2016-08-10,2016-08-14,5,1.0,0.39,"Irion County, TX, USA",Texas,TX,0.0,1.100000023841858,5
8262,31.3438,-94.9556,0.21,1.85,2016-02-04,2016-02-04,1,0.46,0.21,"Angelina County, TX, USA",Texas,TX,0,0,0
8264,31.3313,-94.943,0.21,1.85,2016-02-03,2016-02-03,1,0.46,0.21,"Trinity County, TX, USA",Texas,TX,0,0,0
8266,31.3104,-95.2634,0.43,2.78,2016-02-04,2016-02-04,1,0.61,0.43,"Houston County, TX, USA",Texas,TX,0,0,0
8268,31.3021,-95.372,0.21,1.85,2016-02-13,2016-02-13,1,0.46,0.21,"Houston County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8270,31.2313,-97.6686,0.21,1.85,2016-01-29,2016-01-29,1,0.46,0.21,"Coryell County, TX, USA",Texas,TX,0,0,0
8272,31.2021,-93.7268,6.86,14.82,2016-02-04,2016-02-13,10,2.44,0.69,"Sabine County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8274,31.1979,-97.7511,1.71,7.41,2016-07-26,2016-07-30,5,0.48,0.34,"Coryell County, TX, USA",Texas,TX,-0.10000000149011612,4.300000190734863,13
8276,31.1896,-97.7182,2.14,8.33,2016-02-04,2016-02-05,2,0.98,1.07,"Coryell County, TX, USA",Texas,TX,0,0,0
8278,31.1854,-94.6065,0.86,4.63,2016-06-25,2016-07-01,7,0.46,0.12,"Angelina County, TX, USA",Texas,TX,-0.30000001192092896,3.299999952316284,12
8280,31.1313,-99.2838,1.71,7.41,2016-08-05,2016-08-05,1,1.09,1.71,"McCulloch County, TX, USA",Texas,TX,-0.10000000149011612,1.5,7
8282,31.1104,-103.637,0.86,4.63,2016-06-02,2016-06-06,5,0.41,0.17,"Reeves County, TX, USA",Texas,TX,0,0,0
8284,31.0604,-99.239,2.36,12.04,2016-07-04,2016-07-12,9,1.19,0.26,"McCulloch County, TX, USA",Texas,TX,-0.20000000298023224,1.899999976158142,9
8286,31.0688,-99.2136,0.64,4.63,2016-10-28,2016-10-30,3,0.7,0.21,"McCulloch County, TX, USA",Texas,TX,0.0,0.0,1
8288,31.0521,-94.0749,0.21,1.85,2016-02-13,2016-02-13,1,0.46,0.21,"Jasper County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8290,31.0354,-94.248,0.64,3.7,2016-05-10,2016-05-16,7,0.41,0.09,"Jasper County, TX, USA",Texas,TX,-0.20000000298023224,3.5999999046325684,12
8292,31.0354,-93.6305,0.21,1.85,2016-02-06,2016-02-06,1,0.46,0.21,"Newton County, TX, USA",Texas,TX,-0.10000000149011612,0.10000000149011612,1
8294,31.0146,-95.3699,0.21,1.85,2016-10-07,2016-10-07,1,0.46,0.21,"Trinity County, TX, USA",Texas,TX,0,0,0
8296,30.9271,-95.0203,0.43,2.78,2016-02-03,2016-02-13,11,0.33,0.04,"Polk County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8298,30.9271,-95.506,0.21,1.85,2016-01-30,2016-01-30,1,0.46,0.21,"Walker County, TX, USA",Texas,TX,0,0,0
8300,30.9146,-95.5421,0.21,1.85,2016-02-02,2016-02-02,1,0.46,0.21,"Walker County, TX, USA",Texas,TX,0,0,0
8302,30.8896,-93.4633,0.21,1.85,2015-12-15,2015-12-15,1,0.46,0.21,"Vernon Parish, LA, USA",Louisiana,LA,0,0,0
8304,30.8771,-94.0434,0.21,1.85,2016-02-12,2016-02-12,1,0.46,0.21,"Jasper County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8306,30.8438,-95.059,0.21,1.85,2016-10-05,2016-10-05,1,0.46,0.21,"Polk County, TX, USA",Texas,TX,0,0,0
8308,30.8313,-95.0466,0.43,2.78,2016-10-07,2016-10-10,4,0.31,0.11,"Polk County, TX, USA",Texas,TX,0,0,0
8310,30.8271,-94.0575,0.21,1.85,2016-02-17,2016-02-17,1,0.46,0.21,"Jasper County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8312,30.7229,-94.8378,0.21,1.85,2016-10-06,2016-10-06,1,0.46,0.21,"Polk County, TX, USA",Texas,TX,0,0,0
8314,30.6979,-94.8229,0.21,1.85,2016-09-05,2016-09-05,1,0.46,0.21,"Polk County, TX, USA",Texas,TX,0,0,0
8316,30.6479,-99.7769,0.21,1.85,2016-02-11,2016-02-11,1,0.46,0.21,"Kimble County, TX, USA",Texas,TX,0,0,0
8318,30.5563,-95.2842,0.21,1.85,2016-10-11,2016-10-11,1,0.46,0.21,"San Jacinto County, TX, USA",Texas,TX,0,0,0
8320,30.5438,-95.2913,0.21,1.85,2016-10-09,2016-10-09,1,0.46,0.21,"San Jacinto County, TX, USA",Texas,TX,0,0,0
8322,30.5271,-95.3088,0.21,1.85,2016-10-06,2016-10-06,1,0.46,0.21,"San Jacinto County, TX, USA",Texas,TX,0,0,0
8324,30.5146,-95.2966,0.21,1.85,2016-10-17,2016-10-17,1,0.46,0.21,"San Jacinto County, TX, USA",Texas,TX,-0.6000000238418579,0.6000000238418579,1
8326,30.5104,-95.3118,1.5,8.33,2016-10-03,2016-10-09,7,1.78,0.21,"San Jacinto County, TX, USA",Texas,TX,-0.5,49.79999923706055,79
8328,30.4938,-95.3438,0.43,2.78,2016-10-08,2016-10-08,1,0.46,0.43,"San Jacinto County, TX, USA",Texas,TX,0,0,0
8330,30.4813,-99.4654,0.21,1.85,2016-01-29,2016-01-29,1,0.46,0.21,"Kimble County, TX, USA",Texas,TX,0,0,0
8332,30.4396,-95.2232,0.21,1.85,2016-02-16,2016-02-16,1,0.46,0.21,"San Jacinto County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8334,30.3979,-95.2502,2.36,7.41,2016-10-18,2016-10-22,5,0.61,0.47,"San Jacinto County, TX, USA",Texas,TX,-0.6000000238418579,0.6000000238418579,1
8336,30.3896,-94.2615,0.43,2.78,2016-02-02,2016-02-02,1,0.46,0.43,"Hardin County, TX, USA",Texas,TX,0,0,0
8338,30.3313,-99.8437,1.5,6.48,2016-08-02,2016-08-03,2,0.69,0.75,"Kimble County, TX, USA",Texas,TX,-0.10000000149011612,4.5,13
8340,30.3063,-93.6118,0.21,1.85,2016-06-27,2016-06-27,1,0.46,0.21,"Calcasieu Parish, LA, USA",Louisiana,LA,0.0,3.5,6
8342,30.1229,-93.5964,0.21,1.85,2016-01-30,2016-01-30,1,0.46,0.21,"Calcasieu Parish, LA, USA",Louisiana,LA,0,0,0
8344,30.0938,-93.6025,0.21,1.85,2016-02-22,2016-02-22,1,0.46,0.21,"Calcasieu Parish, LA, USA",Louisiana,LA,0,0,0
8346,30.0479,-92.9286,0.43,3.7,2016-01-18,2016-01-19,2,0.47,0.21,"Jefferson Davis Parish, LA, USA",Louisiana,LA,0,0,0
8348,30.0396,-92.9208,15.65,27.78,2016-02-08,2016-02-25,18,1.31,0.87,"Jefferson Davis Parish, LA, USA",Louisiana,LA,0.0,1.7999999523162842,9
8350,30.0604,-95.8866,0.86,4.63,2016-09-15,2016-09-17,3,0.5,0.29,"Harris County, TX, USA",Texas,TX,0,0,0
8352,30.0354,-92.8928,0.21,1.85,2016-10-02,2016-10-02,1,0.46,0.21,"Cameron Parish, LA, USA",Louisiana,LA,0,0,0
8354,30.0104,-93.8318,0.21,1.85,2016-02-17,2016-02-17,1,0.46,0.21,"Orange County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8356,30.0063,-94.7035,1.29,5.56,2016-10-05,2016-10-08,4,0.64,0.32,"Liberty County, TX, USA",Texas,TX,0,0,0
8358,29.9896,-92.7152,0.43,3.7,2015-10-08,2015-10-10,3,0.35,0.14,"Cameron Parish, LA, USA",Louisiana,LA,-0.20000000298023224,1.100000023841858,4
8360,29.9354,-93.0397,0.21,1.85,2015-10-25,2015-10-25,1,0.46,0.21,"Cameron Parish, LA, USA",Louisiana,LA,-0.20000000298023224,1.100000023841858,3
8362,29.9146,-94.9095,0.86,4.63,2015-10-09,2015-10-11,3,0.5,0.29,"Liberty County, TX, USA",Texas,TX,0.10000000149011612,2.0,5
8364,29.8771,-95.8829,0.21,1.85,2015-10-13,2015-10-13,1,0.46,0.21,"Waller County, TX, USA",Texas,TX,0.10000000149011612,1.0,6
8366,29.8729,-93.4859,5.14,12.96,2016-06-26,2016-06-29,4,0.88,1.29,"Cameron Parish, LA, USA",Louisiana,LA,-0.10000000149011612,4.699999809265137,10
8368,29.8646,-93.5646,0.43,3.7,2016-08-03,2016-08-03,1,0.47,0.43,"Cameron Parish, LA, USA",Louisiana,LA,-0.10000000149011612,3.5999999046325684,13
8370,29.8563,-93.5376,0.21,1.85,2016-08-03,2016-08-03,1,0.46,0.21,"Cameron Parish, LA, USA",Louisiana,LA,-0.10000000149011612,3.5999999046325684,13
8372,29.8438,-93.67,1.71,6.48,2016-02-05,2016-02-10,6,0.7,0.29,"Cameron Parish, LA, USA",Louisiana,LA,0.0,1.7999999523162842,9
8374,29.8229,-93.5256,4.72,13.89,2016-07-30,2016-08-03,5,0.87,0.94,"Cameron Parish, LA, USA",Louisiana,LA,-0.10000000149011612,3.5999999046325684,13
8376,29.8021,-92.9491,0.21,1.85,2016-03-03,2016-03-03,1,0.46,0.21,"Cameron Parish, LA, USA",Louisiana,LA,0,0,0
8378,29.7854,-92.7704,1.29,5.56,2015-10-15,2015-10-18,4,0.51,0.32,"Cameron Parish, LA, USA",Louisiana,LA,-0.4000000059604645,3.700000047683716,8
8380,29.7563,-92.2394,0.43,2.78,2016-01-26,2016-01-26,1,0.46,0.43,"Vermilion Parish, LA, USA",Louisiana,LA,0,0,0
8382,29.7146,-92.2635,4.29,17.59,2015-10-21,2015-11-06,17,1.33,0.25,"Vermilion Parish, LA, USA",Louisiana,LA,-0.20000000298023224,1.899999976158142,6
8384,29.7229,-94.2863,4.29,13.89,2016-02-09,2016-02-17,9,0.99,0.48,"Jefferson County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8386,29.7104,-94.2265,2.36,8.33,2016-02-04,2016-02-17,14,0.76,0.17,"Jefferson County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8388,29.6979,-94.6801,0.64,3.7,2015-10-02,2015-10-09,8,0.33,0.08,"Chambers County, TX, USA",Texas,TX,0.10000000149011612,1.100000023841858,3
8390,29.7063,-94.664,0.64,3.7,2015-10-07,2015-10-10,4,0.45,0.16,"Chambers County, TX, USA",Texas,TX,0.10000000149011612,2.0,5
8392,29.6979,-92.205,0.43,2.78,2016-02-19,2016-02-19,1,0.46,0.43,"Vermilion Parish, LA, USA",Louisiana,LA,0,0,0
8394,29.6688,-94.1875,5.36,11.11,2016-02-08,2016-02-18,11,1.9,0.49,"Jefferson County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8396,29.6521,-94.1287,4.72,12.04,2016-07-30,2016-08-02,4,1.68,1.18,"Jefferson County, TX, USA",Texas,TX,-0.10000000149011612,4.5,13
8398,29.6646,-96.2982,0.21,1.85,2016-02-04,2016-02-04,1,0.46,0.21,"Colorado County, TX, USA",Texas,TX,-0.20000000298023224,0.20000000298023224,1
8400,29.6313,-94.5215,1.07,5.56,2015-10-17,2015-10-20,4,1.1,0.27,"Chambers County, TX, USA",Texas,TX,0.0,0.10000000149011612,3
8402,29.6229,-92.491,1.5,7.41,2015-10-24,2015-10-24,1,0.94,1.5,"Vermilion Parish, LA, USA",Louisiana,LA,-0.20000000298023224,1.100000023841858,3
8404,29.6104,-94.6601,0.43,3.7,2016-02-02,2016-02-02,1,0.47,0.43,"Chambers County, TX, USA",Texas,TX,0,0,0
8406,29.6021,-92.6252,3.86,10.19,2016-07-13,2016-07-23,11,1.12,0.35,"Cameron Parish, LA, USA",Louisiana,LA,-0.10000000149011612,17.700000762939453,58
8408,29.5979,-92.2572,0.21,1.85,2016-02-08,2016-02-08,1,0.46,0.21,"Vermilion Parish, LA, USA",Louisiana,LA,0.0,1.2000000476837158,6
8410,29.5688,-92.2497,5.57,12.96,2016-01-22,2016-01-31,10,1.19,0.56,"Vermilion Parish, LA, USA",Louisiana,LA,0,0,0
8412,29.5688,-94.53,1.29,8.33,2016-02-02,2016-02-03,2,1.12,0.64,"Chambers County, TX, USA",Texas,TX,0,0,0
8414,29.5271,-96.2868,0.21,1.85,2016-01-27,2016-01-27,1,0.46,0.21,"Wharton County, TX, USA",Texas,TX,0,0,0
8416,29.5188,-96.5183,0.43,2.78,2016-07-02,2016-07-02,1,0.6,0.43,"Colorado County, TX, USA",Texas,TX,-0.10000000149011612,1.2000000476837158,8
8418,29.4479,-95.5656,0.21,1.85,2016-05-02,2016-05-02,1,0.46,0.21,"Fort Bend County, TX, USA",Texas,TX,-0.10000000149011612,88.80000305175781,203
8420,29.3729,-97.5176,10.08,22.22,2015-11-23,2015-12-04,12,3.08,0.84,"Gonzales County, TX, USA",Texas,TX,0,0,0
8422,29.4021,-96.4169,0.21,1.85,2015-10-01,2015-10-01,1,0.46,0.21,"Colorado County, TX, USA",Texas,TX,0,0,0
8424,29.3854,-99.7628,0.43,2.78,2016-07-02,2016-07-06,5,0.29,0.09,"Uvalde County, TX, USA",Texas,TX,-0.10000000149011612,1.2000000476837158,8
8426,29.3146,-95.3545,3.43,12.04,2016-06-02,2016-06-14,13,0.64,0.26,"Brazoria County, TX, USA",Texas,TX,-0.10000000149011612,0.30000001192092896,2
8428,29.3104,-97.7589,0.21,1.85,2015-11-28,2015-11-28,1,0.46,0.21,"Gonzales County, TX, USA",Texas,TX,0,0,0
8430,29.2979,-97.7756,1.07,5.56,2015-11-23,2015-11-28,6,0.85,0.18,"Gonzales County, TX, USA",Texas,TX,0,0,0
8434,29.2813,-96.6752,0.21,1.85,2016-09-17,2016-09-17,1,0.46,0.21,"Lavaca County, TX, USA",Texas,TX,0,0,0
8436,29.2229,-99.8619,5.79,22.22,2016-07-23,2016-07-31,9,1.94,0.64,"Uvalde County, TX, USA",Texas,TX,-0.10000000149011612,4.800000190734863,17
8438,29.2354,-95.2711,2.36,10.19,2016-02-04,2016-02-17,14,0.78,0.17,"Brazoria County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8440,29.2229,-95.2881,0.21,1.85,2016-02-06,2016-02-06,1,0.46,0.21,"Brazoria County, TX, USA",Texas,TX,0,0,0
8442,29.2188,-95.0503,0.21,1.85,2016-07-07,2016-07-07,1,0.46,0.21,"Galveston County, TX, USA",Texas,TX,-0.10000000149011612,0.6000000238418579,4
8444,29.1896,-95.7583,0.43,2.78,2016-05-02,2016-05-04,3,0.45,0.14,"Brazoria County, TX, USA",Texas,TX,-0.20000000298023224,3.0999999046325684,9
8446,29.1854,-96.4846,0.21,1.85,2016-03-17,2016-03-17,1,0.46,0.21,"Wharton County, TX, USA",Texas,TX,0,0,0
8448,29.1771,-96.4863,0.86,4.63,2016-03-20,2016-03-25,6,0.43,0.14,"Wharton County, TX, USA",Texas,TX,0,0,0
8450,29.1771,-95.3075,0.43,2.78,2016-02-05,2016-02-05,1,0.46,0.43,"Brazoria County, TX, USA",Texas,TX,0,0,0
8452,29.1729,-97.3175,0.21,1.85,2015-12-03,2015-12-03,1,0.46,0.21,"Dewitt County, TX, USA",Texas,TX,0,0,0
8454,29.1729,-96.4728,1.71,6.48,2016-03-20,2016-03-25,6,1.02,0.29,"Wharton County, TX, USA",Texas,TX,0,0,0
8456,29.1646,-95.2339,0.86,4.63,2016-01-30,2016-02-04,6,0.47,0.14,"Brazoria County, TX, USA",Texas,TX,0,0,0
8458,29.1646,-96.5127,0.21,1.85,2016-03-21,2016-03-21,1,0.46,0.21,"Wharton County, TX, USA",Texas,TX,0,0,0
8460,29.1646,-95.2625,0.64,3.7,2016-01-30,2016-01-30,1,0.51,0.64,"Brazoria County, TX, USA",Texas,TX,0,0,0
8462,29.1521,-96.5009,0.21,1.85,2016-03-21,2016-03-21,1,0.46,0.21,"Wharton County, TX, USA",Texas,TX,0,0,0
8464,29.1271,-99.5016,0.21,1.85,2016-07-09,2016-07-09,1,0.46,0.21,"Uvalde County, TX, USA",Texas,TX,-0.20000000298023224,0.5,2
8466,29.1063,-97.7026,0.86,4.63,2016-09-17,2016-09-20,4,0.5,0.21,"Karnes County, TX, USA",Texas,TX,0,0,0
8468,29.0813,-95.276,0.86,4.63,2016-01-11,2016-01-19,9,0.5,0.1,"Brazoria County, TX, USA",Texas,TX,0,0,0
8470,28.9688,-96.8772,0.21,1.85,2015-10-13,2015-10-13,1,0.46,0.21,"Victoria County, TX, USA",Texas,TX,0.10000000149011612,1.0,6
8472,28.9688,-97.482,0.21,1.85,2015-10-04,2015-10-04,1,0.46,0.21,"Dewitt County, TX, USA",Texas,TX,0,0,0
8474,28.9438,-96.9205,2.36,8.33,2016-01-10,2016-01-27,18,0.56,0.13,"Victoria County, TX, USA",Texas,TX,0,0,0
8476,28.9354,-99.774,0.43,3.7,2016-09-25,2016-09-29,5,0.29,0.09,"Zavala County, TX, USA",Texas,TX,0.4000000059604645,0.8999999761581421,1
8478,28.9146,-98.9353,0.21,1.85,2015-11-28,2015-11-28,1,0.46,0.21,"Frio County, TX, USA",Texas,TX,0,0,0
8480,28.8938,-100.581,0.21,1.85,2016-08-01,2016-08-01,1,0.46,0.21,"Maverick County, TX, USA",Texas,TX,-0.10000000149011612,4.5,13
8482,28.8896,-96.9127,2.79,9.26,2016-01-16,2016-02-01,17,0.87,0.16,"Victoria County, TX, USA",Texas,TX,0,0,0
8484,28.8479,-95.599,1.07,5.56,2016-01-26,2016-02-04,10,0.58,0.11,"Matagorda County, TX, USA",Texas,TX,0,0,0
8486,28.8729,-97.3159,0.21,1.85,2016-02-11,2016-02-11,1,0.46,0.21,"Goliad County, TX, USA",Texas,TX,0,0,0
8488,28.8438,-95.8092,2.79,9.26,2016-01-30,2016-02-07,9,0.76,0.31,"Matagorda County, TX, USA",Texas,TX,0,0,0
8490,28.8396,-98.8781,0.86,4.63,2016-09-26,2016-09-29,4,0.7,0.21,"Frio County, TX, USA",Texas,TX,0.4000000059604645,0.8999999761581421,1
8492,28.8146,-99.0446,0.21,1.85,2016-01-08,2016-01-08,1,0.46,0.21,"Frio County, TX, USA",Texas,TX,0.0,0.0,1
8494,28.8021,-95.7233,0.21,1.85,2016-01-25,2016-01-25,1,0.46,0.21,"Matagorda County, TX, USA",Texas,TX,0,0,0
8496,28.7896,-95.7261,0.64,3.7,2016-01-30,2016-02-03,5,0.42,0.13,"Matagorda County, TX, USA",Texas,TX,0,0,0
8498,28.7896,-96.7293,0.21,1.85,2016-02-01,2016-02-01,1,0.46,0.21,"Victoria County, TX, USA",Texas,TX,0,0,0
8500,28.7771,-96.7557,1.71,8.33,2016-01-20,2016-01-28,9,0.65,0.19,"Victoria County, TX, USA",Texas,TX,0,0,0
8502,28.7688,-96.7052,1.5,7.41,2016-02-09,2016-02-13,5,0.57,0.3,"Victoria County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8504,28.7354,-96.7124,5.14,14.82,2016-01-19,2016-02-17,30,0.87,0.17,"Victoria County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8506,28.7396,-96.6972,4.07,13.89,2016-01-21,2016-01-30,10,1.14,0.41,"Victoria County, TX, USA",Texas,TX,0,0,0
8508,28.7521,-96.9369,0.43,3.7,2016-01-21,2016-01-22,2,0.47,0.21,"Victoria County, TX, USA",Texas,TX,0,0,0
8510,28.7521,-96.7706,0.21,1.85,2016-03-21,2016-03-21,1,0.46,0.21,"Victoria County, TX, USA",Texas,TX,0,0,0
8512,28.7479,-96.9473,0.64,3.7,2016-01-19,2016-01-20,2,0.55,0.32,"Victoria County, TX, USA",Texas,TX,0,0,0
8514,28.7396,-99.2586,0.43,3.7,2015-11-21,2015-11-22,2,0.47,0.21,"Frio County, TX, USA",Texas,TX,0,0,0
8516,28.7354,-99.3259,0.21,1.85,2016-09-12,2016-09-12,1,0.46,0.21,"Frio County, TX, USA",Texas,TX,0,0,0
8518,28.7229,-99.0669,0.21,1.85,2015-11-15,2015-11-15,1,0.46,0.21,"Frio County, TX, USA",Texas,TX,-0.30000001192092896,0.30000001192092896,1
8520,28.7104,-97.093,1.93,7.41,2015-10-06,2015-10-12,7,0.64,0.28,"Victoria County, TX, USA",Texas,TX,0.10000000149011612,2.0,7
8522,28.7104,-96.0811,1.71,7.41,2016-04-01,2016-04-04,4,0.88,0.43,"Matagorda County, TX, USA",Texas,TX,0.0,0.0,1
8524,28.6563,-97.5414,0.64,4.63,2016-02-02,2016-02-04,3,0.81,0.21,"Goliad County, TX, USA",Texas,TX,0,0,0
8526,28.6604,-97.5263,0.21,1.85,2016-02-03,2016-02-03,1,0.46,0.21,"Goliad County, TX, USA",Texas,TX,0,0,0
8528,28.5729,-96.9374,1.93,8.33,2016-02-04,2016-02-11,8,0.69,0.24,"Victoria County, TX, USA",Texas,TX,0,0,0
8530,28.4813,-96.5972,0.21,1.85,2016-02-03,2016-02-03,1,0.46,0.21,"Calhoun County, TX, USA",Texas,TX,0,0,0
8532,28.4688,-96.69,2.36,9.26,2016-01-20,2016-01-20,1,1.87,2.36,"Calhoun County, TX, USA",Texas,TX,0,0,0
8534,28.4354,-97.1713,4.29,11.11,2016-02-13,2016-02-25,13,2.07,0.33,"Refugio County, TX, USA",Texas,TX,-0.20000000298023224,0.4000000059604645,2
8536,28.4313,-96.6036,7.5,16.67,2016-01-28,2016-01-30,3,1.36,2.5,"Calhoun County, TX, USA",Texas,TX,0,0,0
8538,28.4354,-96.7259,2.36,12.96,2016-01-14,2016-01-30,17,0.97,0.14,"Calhoun County, TX, USA",Texas,TX,0,0,0
